data/raw/books/book_1.png,آزاد کی تصانیف میں ”آب حیات“ ، ”دربار اکبری“ ، ”نیرنگ خیال“ ، ”قصص ہند“ اور ”سخندان فارس“ بہت مشہور
data/raw/books/book_10.png,”اب تم کو کیسے سمجھاؤں ۔ ہر شخص کے دل میں اعزاز و احترام کی بھوک ہے۔ تم پوچھو گی یہ بھوک کیوں ہوتی ہے؟ اس لیے کہ
data/raw/books/book_11.png,دنیا کی بے ثباتی اور ناپائیداری کا خصوصاً ذکر کیا جائے اور طلبہ کو بتایجائے کہ یہ غزل کا نہایت اہم اور
data/raw/books/book_12.png,”بی جان“ کو جب معلوم ہوا کہ ان کا بیٹا بڑی بہادری سے انسانی جانوں کو بچاتے ہوئے شہید ہوا ہے تو ان کا سر فخر سے بلند
data/raw/books/book_13.png,وہ صرف کھڑکی کو تکتے دیر تک خاموش بیٹھی رہی۔
data/raw/books/book_14.png,افسانہ ”سفارش“ پیش نظر رکھتے ہوئے درج ذیل جملے مکمل کریں۔
data/raw/books/book_15.png,نہ تم مجرم، نہ میں گنہ گار۔ تم مجبور، میں ناچار۔ لو اب تم کہانی سنو، میری سرگزشت زبانی سنو۔ نواب مصطفیٰ خاں بہ میعاد سات
data/raw/books/book_16.png,نمبر عموماً خاص نمبر ہوتا ہے اور عام نمبر صرف خاص موقعوں پر شائع کیے جاتے ہیں۔
data/raw/books/book_17.png,قلّت ۔ قابلِ دید ۔ خلل انداز ۔ اغراض و مقاصد ۔ تعارف ۔ رَدّوبدل ۔ دائمی ۔ دریافت ۔ جامع ۔ منسوخ
data/raw/books/book_18.png,دوستی میں تو کوئی پابندی حائل نہیں ہوتی؟“
data/raw/books/book_19.png,کبوتر اور گدھ دونوں تھوڑی ہی دیر میں اپنے دوست سانپ کے پاس پہنچ گئے۔ وہاں پہنچ کر انھوں نے شروع سے آخر تک اسے
data/raw/books/book_2.png,سرھانے میر کے آہستہ بولو
data/raw/books/book_20.png,نے ہمیں ڈاکٹریٹ کی ڈگری سے نوازا۔ انھیں اتنی دواؤں کے نام یاد ہیں اور ان کے نسخے کہ ڈاکٹر بھی ان کے تلمذ میں فخر محسوس
data/raw/books/book_21.png,(دنیا گول ہے)
data/raw/books/book_22.png,ایک عام خوش فہمی جس میں تعلیم یافتہ اصحاب بالعموم اور اُردو شعرا بالخصوص عرصے سے مبتلا ہیں،
data/raw/books/book_23.png,کون جانے ، مجھے کہاں تو ہے
data/raw/books/book_24.png,سوال 7۔ کسی اور شاعر کی کوئی نعت اپنی ڈائری میں لکھیں اور اس کے قافیوں کی نشان دہی کریں۔
data/raw/books/book_25.png,گھٹاؤں کی نیل فام پریاں ، افق پہ دھومیں مچا رہی ہیں
data/raw/books/book_26.png,نظم ”وحدانیت“ کے پیشِ نظر رکھتے ہوئے، درج ذیل سوالات کے درست جواب پر (✔️) کا نشان لگائیں۔
data/raw/books/book_27.png,ہمیشہ میں نے گریباں کو چاک چاک کیا
data/raw/books/book_28.png,وہ صرف کھڑکی کو تکتے دیر تک خاموش بیٹھی رہی۔
data/raw/books/book_29.png,نہیں کھیل اے داغ ! یاروں سے کہہ دو
data/raw/books/book_3.png,ردیف کا لغوی مفہوم ہے گھڑ سوار کے پیچھے بیٹھنے والا۔ اصطلاحی معنی میں اس سے مراد وہ لفظ یا الفاظ ہیں جو غزل یا قصیدے کے
data/raw/books/book_30.png,(الف) میر اور مرزا کے کلام پر تکرار کرنے والے کس کے مرید تھے؟
data/raw/books/book_31.png,”ساتھ والی رکعیا آدھا بل مانگ رہی لو بھلا ہم کدھر سے لائیں اتنے پیسے؟؟ تین لوگ ہیں ہم کبھی چولہا
data/raw/books/book_32.png,دلچسپ! بہت دلچسپ!“ وہ سرگوشی کے انداز میں بولی، مگر اس کی آواز میں ایک فاتحانہ جھنکار تھی
data/raw/books/book_33.png,موڑ پر آکھڑی وہ لکھنا چھوڑ دینا چاہتی تھی؟ لیکن وجہ کیا تھی؟ وجہ المناک تھی۔
data/raw/books/book_34.png,”یہ کیا کر رہے ہو؟“ اس کی آواز سرگوشی جیسی تھی۔ وہ حیرانی سے اسے دیکھ رہی تھی۔
data/raw/books/book_35.png,یہی ہے مجھ کو حسرت یہی آرزو ہے
data/raw/books/book_36.png,اس خط کو اس طرح لکھا جائے جیسے مکتوب الیہ سامنے بیٹھا ہے اور آپ اس سے
data/raw/books/book_37.png,جو اس وقت لکھنوی شعرا کے کلام میں جابجا نظر آتا ہے۔ آتش کے کلام میں فقر و غنا، توکل، دنیا کی بے ثباتی،
data/raw/books/book_38.png,”اب تم کو کیسے سمجھاؤں ۔ ہر شخص کے دل میں اعزاز و احترام کی بھوک ہے۔ تم پوچھو گی یہ بھوک کیوں ہوتی ہے؟ اس لیے کہ
data/raw/books/book_39.png,میرے جسم میں نیند ابھی پوری طرح غائب نہیں ہوئی تھی۔ پھر نہانا تھا۔ شیو کرنا تھا۔ چائے پینی تھی۔ میں نے کہا ”میں تمھیں اپنا
data/raw/books/book_4.png,اس واقعے کو کئی ماہ گزر گئے۔ الگو جب اپنے بیل کی قیمت مانگتے ، تو سیٹھ اور سیٹھانی دونوں جھلائے ہوئے کتوں کی طرح
data/raw/books/book_40.png,غور کریں تو آخری جملہ، دیگر تمام جملوں سے مختلف ہے۔ دیگر جملوں کے مفہوم میں قطعیت اور کامل وضاحت ہے، مگر
data/raw/books/book_41.png,کسی اور شاعر کی کوئی حمد جو آپ کو بہت پسند ہو، اپنے دوستوں کو سنائیں
data/raw/books/book_42.png,اس کے بعد نجاشی نے مسلمانوں سے کہا:
data/raw/books/book_43.png,اس کے بعد اس نے حاشیہ نشینوں سے مخاطب ہو کر کہا:
data/raw/books/book_44.png,اس زمانے میں ماں جی کی عمر دس بارہ سال تھی۔
data/raw/books/book_45.png,انہی دنوں پرچہ لگا کہ بارہ میاں کالونی میں کھل گئی ہے اور نئے آباد کاروں کو مفت زمین مل رہی ہے۔
data/raw/books/book_46.png,دوسروں کو کوئی چیز کھاتے دیکھ کر خوش ہوتی تھیں اور ہمیشہ دعا کرتی تھیں، سب کا بھلا۔
data/raw/books/book_47.png,یوں بھی ان دنوں ماں جی کے بڑے ٹھاٹھ باٹھ تھے
data/raw/books/book_48.png,اس زمانے میں مسلمانوں کی یہ دُھن تھی کہ سر سید کی بات کہ مسلمان زیادہ سے زیادہ تعداد میں اعلیٰ ملازمتوں پر جائیں۔
data/raw/books/book_49.png,"جی ہاں!"" عبد صاحب نے جواب دیا۔"
data/raw/books/book_5.png,اس نے اپنی انگلیوں کو ملایا، جیسے کوئی کہانی بیان کر رہی ہو۔
data/raw/books/book_50.png,نکات تیار کریں اور انہیں جماعت کے روبرو پیش کریں
data/raw/books/book_6.png,سلیم میاں جو ابھی میٹرک کے امتحان سے فارغ ہوئے تھے ، دوسرے کرنیل زادوں کی طرح اور ان کے ہمراہ بے فکری
data/raw/books/book_7.png,”نہیں بیٹے ۔ یہ بات نہ تھی۔ سوال ذرا بنیادی نوعیت کا تھا اور وہ یہ کہ چائے بنائی کیسے جائے!“
data/raw/books/book_8.png,ہوش و حواس و تاب و تواں ، داغ ! جا چکے
data/raw/books/book_9.png,اور یہ اتنا مناسب کچھ ایسے تناسب کے لیے اتنا فکر مند ہے کہ اس کی حفاظت سے بھی اہم بات، وہ کیوں اس
data/raw/newspaper/newspaper_1.png,پاکستان بھارت میں جنگ شروع ہوگئی
data/raw/newspaper/newspaper_10.png,بلوچستان پاکستان میں شامل ہو گیا
data/raw/newspaper/newspaper_11.png,کہ اغیار ہمارے بھولپن سے فائدہ اٹھا کر ہمیں بدنام کرتے
data/raw/newspaper/newspaper_12.png,البتہ ایک بات آخری دنوں غزہ کے بچوں کا
data/raw/newspaper/newspaper_13.png," ""منی بدنام ہوئی ڈارلنگ تیرے لیے"""
data/raw/newspaper/newspaper_14.png,بینک قرض مہنگے ہو جائیں گے
data/raw/newspaper/newspaper_15.png,عصمت ریزی متاثرہ کی پولیس اسٹیشن میں عصمت ریزی
data/raw/newspaper/newspaper_16.png,آج قائد اعظم اپنی لاہور والی کوٹھی میں
data/raw/newspaper/newspaper_17.png,جاپان نے ہار مان لی!
data/raw/newspaper/newspaper_18.png,دھماکے ایسے ہو گئے
data/raw/newspaper/newspaper_19.png,احباب اور دور پار کے رشتہ دار وہاں لے جا کر سپرد خاک
data/raw/newspaper/newspaper_2.png,فضائی جنگ میں بھارت کے طیاروں کا تباہ کن مقابلہ، پہلے ہی دن میں بھارتی فوجیوں کے گھاٹ اتار دیا
data/raw/newspaper/newspaper_20.png,مساجد کے سامنے ہنومان چالیسہ ایم این ایس کی شرانگیزی
data/raw/newspaper/newspaper_21.png,حاملہ خواتین کو اضافی سہولیات، یونین میں فضائی مسافروں کے لیے نئے قوانین منظو
data/raw/newspaper/newspaper_22.png,وفاق اپنے نظام کی خامیوں کا بوجھ عوام پر نہ ڈالے: سہیل آفریدی
data/raw/newspaper/newspaper_23.png,یورپی یونین: بچوں کے لیے سوشل میڈیا استعمال پر پابندی کا فیصلہ
data/raw/newspaper/newspaper_24.png,آزاد کشمیر، بلوچستان میں صورتحال تشویشناک، حکومت فوری ادراک کرے
data/raw/newspaper/newspaper_25.png,ملکیت کا تصور اب مردوں تک محدود نہیں، حکومتی پروگرام میں خواتین شامل
data/raw/newspaper/newspaper_26.png,دوروزہ دورے کے دوران عسکری و سیاسی قیادت سے ملاقاتیں ہوں گی
data/raw/newspaper/newspaper_27.png,سیوریج بحران شدید ہو گیا، شہریوں کو مشکلات
data/raw/newspaper/newspaper_28.png,بریفنگ میں بتایا گیا کہ آئندہ مرحلے میں جھنگ بازار اور امین پور بازار کی بیوٹیفیکیشن کا
data/raw/newspaper/newspaper_29.png,ہوئے میونسپل کارپوریشن کو تعمیراتی معیاری تھرڈ پارٹی جانچ کرانے کی ہدایت کی
data/raw/newspaper/newspaper_3.png,بد عنوانی کے خلاف قومی ادارے کا طبقاتی عمل، عمران خان کو دیا گیا حکم
data/raw/newspaper/newspaper_30.png,جامن توڑنے سے منع کرنے پر شہری پر کلہاڑی سے حملہ
data/raw/newspaper/newspaper_31.png,بوڑھی خاتون کو پوتے سمیت بدترین تشدد کا نشانہ بنا دیا
data/raw/newspaper/newspaper_32.png,شہری کا چالان کرنیوالے ٹریفک اہلکار کو تشدد کا نشانہ بنادیا
data/raw/newspaper/newspaper_33.png,ریڑھیاں کھڑی کرکے ٹریفک بلاک کرنے والے 4 افراد گرفتار
data/raw/newspaper/newspaper_34.png,گورنمنٹ کالج یونیورسٹی کے بجٹ اہم فیصلوں کی منظوری
data/raw/newspaper/newspaper_35.png,ایف ڈی اے کمپلیکس میں محرم الحرام کے حوالے سے محفل
data/raw/newspaper/newspaper_4.png,حکومت مغربی پنجاب نے قومی صنعت کو فروغ دینے کے لیے بھاری رقم عطا فرمائی
data/raw/newspaper/newspaper_5.png,بانی پاکستان قائداعظم محمد علی جناحؒ فرمائے
data/raw/newspaper/newspaper_6.png,کل اتوار تھا، چھٹی کا دن، مغربی ملکوں میں جمعہ کی
data/raw/newspaper/newspaper_7.png,زرخیز ذہن کا مالک ہوں، اس لیے آپ کے ذہن کو
data/raw/newspaper/newspaper_8.png,سیاسی خبروں کی اشاعت پر پابندی مناسب وقت پر اٹھائی جائے گی، رضای
data/raw/newspaper/newspaper_9.png,ہم دن رات شکایت کرتے رہے، واویلا کرتے رہے کہ ہم پر جو ہیں کہ اغیار ہمارے بھولپن سے فائدہ اٹھا کر ہمیں بدنام کرتے
data/raw/other/others_1.jpeg,صبح کا الارم میرا سب سے بڑا دشمن ہے
data/raw/other/others_10.jpg,اس نے چائے بنانے کا حکم دیا۔
data/raw/other/others_11.jpg,کراچی: طیارے کو مرمت کے بعد اسلام آباد روانہ کیا، ترجمان
data/raw/other/others_12.jpeg,بریانی میں الائچی ایک حادثہ ہے
data/raw/other/others_13.jpg,کمانڈ اینڈ کنٹرول روم، سی سی ٹی وی کیمروں سے مشتبہ افراد پر کڑی نظر رکھی جائے گی، پولیس
data/raw/other/others_14.jpg,خیرپور: گمبٹ ہسپتال سے واپس جانے والی فیملی کو اغوا کرنے کی کوشش
data/raw/other/others_15.jpg,خیرپور: موٹر سائیکل سوار ملزمان نے کار سوار فیملی کو روکنے کی کوشش کی
data/raw/other/others_16.jpg,خیرپور: متاثرہ فیملی نے رانی پور پٹرول پمپ پر کار روک کر پولیس کو اطلاع دی
data/raw/other/others_17.jpg,خیرپور: متاثرہ فیملی نے رانی پور پٹرول پمپ پر کار روک کر پولیس کو اطلاع دی
data/raw/other/others_18.jpg,خیرپور: تحقیقات میں انکشاف ہوا، پیچھا کرنے والا ایک شخص پولیس اہلکار ہے
data/raw/other/others_19.jpg,گمبٹ تھانے کے اہلکار عبدالجبار بھٹی اور 2 نامعلوم افراد نے پیچھا کیا، متاثرہ فیملی
data/raw/other/others_2.jpeg,میرا بیٹوا مجھ کو ہنس رہا ہے
data/raw/other/others_20.jpg,وزیر اعلیٰ پنجاب کا دھاتی ڈور خیبر پختونخوا سے آنے کا الزام
data/raw/other/others_21.jpg,خیرپور: پولیس پہنچنے پر پیچھا کرنے والے ملزمان موقع سے فرار ہو گئے
data/raw/other/others_23.jpeg,گپ شپ لمبی تھی، چائے ٹھنڈی ہو گئی۔
data/raw/other/others_22.jpg,سالک حسین کو جتوانے کیلئے دھاندلی کی گئی، وکیل قیصرہ الہی
data/raw/other/others_24.jpg,این اے 58 چکوال سے ایاز امیر کی درخواست پر فیصلہ محفوظ
data/raw/other/others_25.jpg,ایم کیو ایم کا مینڈیٹ جعلی ہے، مصطفیٰ کمال کی ویڈیو لیک
data/raw/other/others_26.jpg,پی پی والے کہتے ہیں ایم کیو ایم کا مینڈیٹ سو فیصد جعلی ہے، مصطفیٰ کمال
data/raw/other/others_27.jpg,ن لیگ سے میٹنگ ہو گئے تو لگا جیسے ہم کمرے میں گھس گئے ہیں، مصطفیٰ کمال
data/raw/other/others_28.jpg,متاثر تھا کہ بیٹھ جاؤ، ن لیگ کا ہم سے میٹنگ کا موڈ نہیں تھا، مصطفیٰ کمال
data/raw/other/others_29.jpg,پی پی کہتی ہے ن لیگ کیساتھ نمبر پورے، ایم کیو ایم والوں کو باہر نکالیں، مصطفیٰ کمال
data/raw/other/others_3.jpeg,کل سے ڈائٹ شروع کروں گی
data/raw/other/others_30.jpg,ن لیگ والوں نے یہ 2 باتیں میٹنگ میں بتائیں، مصطفیٰ کمال کی آڈیو کی تصدیق
data/raw/other/others_31.jpg,پتہ چلا ہے دھاتی ڈور کے پی سے آ رہی ہے، مریم نواز
data/raw/other/others_32.jpg,پی ٹی آئی کے نوجوانو! عادل راجہ اور حیدر مہدی رانگ نمبر ہیں
data/raw/other/others_33.jpg,یہ نہیں ہو سکتا بارڈر پر چیک پوسٹ بنا دیں، باقی راستہ کھلا ہو، مریم نواز
data/raw/other/others_34.jpeg,کو ڈچل گیا، پر کیوں چلا؟
data/raw/other/others_35.jpg,قاتل ڈور کے پی سے آ رہی ہے تو آپ کیا کر رہی ہے؟ بیرسٹر سیف
data/raw/other/others_36.jpg,ترجمان کے پی حکومت کا مریم نواز کے بیان پر ردعمل
data/raw/other/others_37.jpg,پنجاب پولیس کے پی پولیس کی سرپرستی کر رہی ہے یا صرف پروٹوکول پر ہے؟، سیف
data/raw/other/others_38.jpg,سفید پاؤڈر میں 15 فیصد آرسینک تھا، رپورٹ میں انکشاف
data/raw/other/others_39.jpg,لاہور ہائیکورٹ کے جسٹس علی باقر نجفی کو بھی مشکوک خط موصول
data/raw/other/others_4.jpeg,بجلی چلی گئی، گرمی بڑھ گئی۔
data/raw/other/others_40.jpeg,سموسے کھا کر ڈائٹ یاد آئی
data/raw/other/others_41.jpeg,وائی فائی سست ہے، زندگی رک گئی ہے
data/raw/other/others_42.jpeg,نیند چلی گئی، اسائنمنٹ وہیں ہے
data/raw/other/others_43.jpeg,نوٹیفیکیشن دیکھ کر دل دھڑک جاتا ہے
data/raw/other/others_44.jpeg,موبائل ہاتھ میں ہے، کتاب بیگ میں
data/raw/other/others_5.jpeg,رکشے والے نے جانے سے منع کر دیا۔
data/raw/other/others_6.jpeg,اجنبی نمبر سے کال مت کرو
data/raw/other/others_7.jpeg,سپریم کورٹ کے 10 ججوں کو بھیجے گئے خطوں میں آرسینک زہر تھا
data/raw/other/others_8.jpg,چیف جسٹس سمیت لاہور ہائی کورٹ کے 6 ججوں کو خط ملے
data/raw/other/others_9.jpg,کمانڈ اینڈ کنٹرول روم، سی سی ٹی وی کیمروں سے مشتبہ افراد پر کڑی نظر رکھی جائے گی، پولیس
data/raw/signboards/signboard_1.jpg,شریف
data/raw/signboards/signboard_10.jpg,کمیونیکیشن
data/raw/signboards/signboard_11.jpg,سے
data/raw/signboards/signboard_12.jpg,اسلام
data/raw/signboards/signboard_13.jpg,کوٹ
data/raw/signboards/signboard_14.jpg,چھوڑو
data/raw/signboards/signboard_15.jpg,ٹنڈو
data/raw/signboards/signboard_16.jpg,جان
data/raw/signboards/signboard_17.jpg,ڈگری
data/raw/signboards/signboard_18.jpg,اور
data/raw/signboards/signboard_19.jpg,عمر کوٹ
data/raw/signboards/signboard_2.jpg,غیرت
data/raw/signboards/signboard_20.jpg,بگگ
data/raw/signboards/signboard_21.jpg,کے
data/raw/signboards/signboard_22.jpg,لئے
data/raw/signboards/signboard_23.jpg,رابطہ
data/raw/signboards/signboard_24.jpg,نہ کریں
data/raw/signboards/signboard_25.jpg,رابطہ
data/raw/signboards/signboard_26.jpg,محمد
data/raw/signboards/signboard_27.jpg,قاسم
data/raw/signboards/signboard_28.jpg,بلوچ
data/raw/signboards/signboard_29.jpg,ظفر
data/raw/signboards/signboard_3.jpg,آلود
data/raw/signboards/signboard_30.jpg,اقبال
data/raw/signboards/signboard_31.jpg,ڈاکٹر آمنہ خان (فزیوتھراپسٹ)
data/raw/signboards/signboard_32.jpg,ہارن آہستہ بجائیں
data/raw/signboards/signboard_33.jpg,قوم سو رہی ہے
data/raw/signboards/signboard_34.jpg,رب سب دا بھلا کرے
data/raw/signboards/signboard_35.jpg,زیادہ فری نہ ہو
data/raw/signboards/signboard_36.jpg,اک شام اور ڈھل گئی
data/raw/signboards/signboard_37.jpg,قربانی کے بکن جاری ہے
data/raw/signboards/signboard_38.jpg,نکاح رجسٹرار
data/raw/signboards/signboard_39.jpg,مولانا عبد المالک حیات
data/raw/signboards/signboard_4.jpg,شکر
data/raw/signboards/signboard_40.jpg,کتابوں کی لڑائی
data/raw/signboards/signboard_41.jpg,عورت سے علم چھین لیا جائے
data/raw/signboards/signboard_5.jpg,مرض
data/raw/signboards/signboard_6.jpg,یہ
data/raw/signboards/signboard_7.jpg,کھال
data/raw/signboards/signboard_8.jpg,جو
data/raw/signboards/signboard_9.jpg,النور
data/raw/synthetic/synthetic_fixed_1.jpg,یہ میری پہلی کتاب ہے
data/raw/synthetic/synthetic_fixed_10.jpg,یہ ایک نیا دن ہے
data/raw/synthetic/synthetic_fixed_2.jpg,آج موسم بہت اچھا ہے
data/raw/synthetic/synthetic_fixed_3.jpg,پاکستان ایک خوبصورت ملک ہے
data/raw/synthetic/synthetic_fixed_4.jpg,علم بڑی دولت ہے
data/raw/synthetic/synthetic_fixed_5.jpg,محنت میں عظمت ہے
data/raw/synthetic/synthetic_fixed_6.jpg,وقت کی قدر کرو
data/raw/synthetic/synthetic_fixed_7.jpg,ہمیشہ سچ بولو
data/raw/synthetic/synthetic_fixed_8.jpg,صاف پانی پیو
data/raw/synthetic/synthetic_fixed_9.jpg,درخت لگانا صدقہ ہے
data/raw/synthetic/urdu_1.png,علامہ اقبال ہمارے قومی شاعر ہیں
data/raw/synthetic/urdu_10.png,صبح سویرے اٹھنا صحت کے لیے اچھا ہے
data/raw/synthetic/urdu_11.png,رات کے وقت آسمان پر ستارے چمکتے ہیں
data/raw/synthetic/urdu_12.png,محنتی طالب علم ہمیشہ کامیاب ہوتا ہے
data/raw/synthetic/urdu_13.png,سادگی میں حسن ہے
data/raw/synthetic/urdu_14.png,درخت لگانا صدقہ جاریہ ہے
data/raw/synthetic/urdu_15.png,دوسروں کی مدد کرنا نیکی ہے
data/raw/synthetic/urdu_16.png,ورزش صحت کے لیے مفید ہے
data/raw/synthetic/urdu_17.png,پانی زندگی کے لیے بے حد ضروری ہے
data/raw/synthetic/urdu_18.png,پاکستان زندہ باد
data/raw/synthetic/urdu_19.png,وقت کی قدر کرنا سیکھیں
data/raw/synthetic/urdu_2.png,آج کا موسم خوشگوار ہے
data/raw/synthetic/urdu_20.png,صبر کا پھل ہمیشہ میٹھا ہوتا ہے
data/raw/synthetic/urdu_3.png,تعلیم ہر انسان کا حق ہے
data/raw/synthetic/urdu_4.png,کراچی پاکستان کا سب سے بڑا شہر ہے
data/raw/synthetic/urdu_5.png,محنت کامیابی کی کنجی ہے
data/raw/synthetic/urdu_6.png,علم ایک عظیم طاقت ہے
data/raw/synthetic/urdu_7.png,ہمیشہ سچ بولنا چاہیے
data/raw/synthetic/urdu_8.png,کتابیں انسان کی بہترین دوست ہیں
data/raw/synthetic/urdu_9.png,استاد کا احترام سب پر فرض ہے